i,j,idinspire,ind_2015,men_2015,men_pauv_2015,men_1ind_2015,men_5ind_2015,men_prop_2015,men_fmp_2015,ind_snv_2015,men_surf_2015,men_coll_2015,men_mais_2015,log_av45_2015,log_45_70_2015,log_70_90_2015,log_ap90_2015,log_inc_2015,log_soc_2015,ind_0_3_2015,ind_4_5_2015,ind_6_10_2015,ind_11_17_2015,ind_18_24_2015,ind_25_39_2015,ind_40_54_2015,ind_55_64_2015,ind_65_79_2015,ind_80p_2015,ind_inc_2015,ind_2017,men_2017,men_pauv_2017,men_1ind_2017,men_5ind_2017,men_prop_2017,men_fmp_2017,ind_snv_2017,men_surf_2017,men_coll_2017,men_mais_2017,log_av45_2017,log_45_70_2017,log_70_90_2017,log_ap90_2017,log_inc_2017,log_soc_2017,ind_0_3_2017,ind_4_5_2017,ind_6_10_2017,ind_11_17_2017,ind_18_24_2017,ind_25_39_2017,ind_40_54_2017,ind_55_64_2017,ind_65_79_2017,ind_80p_2017,ind_inc_2017
15055,18377,CRS3035RES200mN3011000E3675400,30,14,2,6,0,6,2,539277.1,1006,0,14,1,9,4,0,0,8,0,1,3,3,1,8,3,3,6,1,1,24,13,2,6,0,5,4,423982.5,941,0,13,0,9,4,0,0,8,0,0,3,2,2,4,3,4,5,1,0
15307,19210,CRS3035RES200mN3061400E3842000,196,81,28,26,9,17,18,3261321.4,6074,62,19,0,0,81,0,0,62,17,7,19,22,10,46,28,26,19,2,0,203.5,97,30,41,7,18,18,3366966.6,7112,76,21,0,0,80,17,0,76,16.5,2,14,22,16,50,34,28,17,4,0
15578,18956,CRS3035RES200mN3115600E3791200,28,10.5,1.3,2.8,1.7,7.9,0.2,562812.9,1056.3,1.3,9.2,6.2,0.6,1.3,2.4,0,0,1.9,0.6,2.4,3,2.4,6.2,4.7,3.6,2.6,0.4,0.2,26,9.6,0.6,1.6,1.2,7.6,0.6,553329.7,1009,0.8,8.8,6,0.8,0.8,2,0,0,1.6,1,2.2,2.8,0.6,5.8,5.8,3.8,2,0.4,0
15647,18961,CRS3035RES200mN3129400E3792200,4,1.5,0.1,0.3,0,1.4,0.1,121802.8,197.8,0,1.5,0.1,0.3,0.9,0.2,0,0,0.2,0.1,0.2,0.3,0.2,0.6,0.9,0.6,0.7,0.1,0.1,4,1.5,0.1,0.2,0.1,1.4,0.1,125714,198.3,0,1.5,0.1,0.3,0.8,0.3,0,0,0.1,0,0.4,0.3,0.3,0.5,1,0.6,0.7,0.1,0
11344,19746,CRS3035RES200mN2268800E3949200,6,2.4,0,0.6,0.2,2,0,200403.4,345.4,0,2.4,0.2,0.2,0.6,1.4,0,0,0,0,0.4,0,0,0.2,2.2,1,0.6,0.4,1.2,9,4.2,0,1.4,0,3.5,0,323175.2,597.8,0,4.2,0.4,0.4,1,2.4,0,0,0,0,0.7,0,0.7,0.3,2.8,2.1,1.7,0.7,0
11427,18623,CRS3035RES200mN2285400E3724600,17,9,3.7,2.7,0.5,7.4,1.1,328448.6,996.6,0,9,4.2,0,1.6,3.2,0,0,0,0,0.5,0,1.1,1.1,1.6,6.9,5.3,0.5,0,18,9,1.8,2.4,0.6,8.4,0.6,386649.3,998.4,0,9,5.4,0,1.8,1.8,0,0,0,0,0,0,0.6,1.2,0.6,8.4,6.6,0.6,0
11656,19288,CRS3035RES200mN2331200E3857600,45,17,2,4,1,11,2,997958.7,1699,5,12,8,0,3,6,0,0,1,1,8,2,5,7,14,3,0,3,1,41.5,16,4,2,1,10,4,871202,1739,3,13,8,0,2,6,0,0,3,0,5.5,6,3,6,12,2,1,3,0
11721,19670,CRS3035RES200mN2344200E3934000,2,0.8,0.2,0.1,0.1,0.7,0.1,49435.2,80.9,0,0.8,0.3,0,0.2,0.3,0,0,0,0.1,0.1,0.2,0,0.3,0.6,0.2,0.3,0.2,0,1,0.4,0.1,0.1,0.1,0.3,0,24647.6,37.7,0,0.4,0.2,0,0.1,0.1,0,0,0.1,0,0,0,0,0.2,0.2,0.2,0.2,0.1,0
11755,17057,CRS3035RES200mN2351000E3411400,3,1.2,0.2,0.4,0.1,0.8,0.1,53963.3,118.9,0,1.2,0.3,0.2,0.4,0.3,0,0,0,0.1,0.2,0.4,0.1,0.5,0.7,0.2,0.6,0.2,0,4,1.7,0.3,0.6,0.1,1.2,0.3,73143.6,173.9,0,1.7,0.4,0.3,0.5,0.5,0,0,0.1,0,0.4,0.6,0.1,0.5,1,0.3,0.7,0.3,0
11774,17586,CRS3035RES200mN2354800E3517200,3,1.4,0.2,0.4,0.1,1.3,0.1,72754,181.9,0,1.4,0.8,0.2,0.2,0.2,0,0,0.1,0,0,0.1,0.1,0.5,0.5,0.9,0.5,0.3,0,3,1.4,0.1,0.4,0.1,1.4,0,76518.2,200.6,0,1.4,0.9,0.1,0.2,0.2,0,0,0.1,0,0,0,0,0.6,0.4,1.1,0.4,0.4,0
11790,19236,CRS3035RES200mN2358000E3847200,46,20,3,5,1,13,2,808223.6,1780,6,14,9,4,4,3,0,0,2,2,1,5,1,8,6,5,15,1,0,42.5,20,4,7,1,13,2,767076.6,1745,6,14,9,4,4,3,0,0,2,1,0,3.5,2,5,6,5,16,2,0
11950,20041,CRS3035RES200mN2390000E4008200,15,7,0.5,3.8,0.5,3.8,0.5,372586.5,685.8,3.7,3.3,0,1.4,3.3,2.3,0,0,0.5,0.5,0.5,1.9,0.9,0.9,4.2,1.4,2.4,0.9,0.9,16,8.2,1.5,4.8,0.5,3.9,0,393779.2,778.2,3.9,4.3,1,1.4,3.4,2.4,0,0,1.9,0,1,1.4,0,3.4,3.9,1,2.4,1,0
12141,19610,CRS3035RES200mN2428200E3922000,2,0.8,0,0.2,0,0.7,0.1,51778.9,96.1,0.2,0.6,0.1,0.1,0.3,0.3,0,0,0,0,0.1,0.1,0.1,0.3,0.4,0.4,0.4,0.1,0.1,2,0.9,0,0.2,0,0.8,0.1,52990.7,109.7,0.2,0.7,0.1,0.1,0.4,0.3,0,0,0,0,0.1,0.2,0.2,0.2,0.4,0.1,0.6,0.2,0
12307,19632,CRS3035RES200mN2461400E3926400,2,0.7,0,0.1,0.1,0.7,0.1,52304.1,87.6,0,0.7,0.1,0,0.2,0.4,0,0,0.1,0,0.2,0.1,0.2,0.3,0.5,0.3,0.2,0,0.1,5,1.8,0,0.2,0.2,1.6,0.1,133866,218.2,0.1,1.7,0.3,0,0.6,0.9,0,0,0.2,0.1,0.4,0.5,0.3,0.6,1.1,0.5,1.1,0.2,0
12396,17628,CRS3035RES200mN2479200E3525600,1,0.4,0.1,0.1,0,0.3,0.1,22567.2,48.1,0,0.4,0.2,0,0.1,0.1,0,0,0,0,0.1,0,0.1,0.2,0.2,0.1,0.2,0.1,0,1,0.4,0.1,0.1,0,0.3,0,21772.6,46.7,0,0.4,0.2,0,0.1,0.1,0,0,0.1,0,0.1,0,0.1,0.2,0.2,0.1,0.2,0,0
12458,20247,CRS3035RES200mN2491600E4049400,409.5,132,58,31,26,0,19,5655350.6,9389,132,0,0,0,132,0,0,132,24.5,13,51,51,32,79,75,40,39,3,2,374.5,138,61,41,20,0,25,5457474.7,9723,138,0,0,0,138,0,0,138,21,15,36,47,39.5,67,67,39,39,3,1
12501,17978,CRS3035RES200mN2500200E3595600,4,1.6,0.2,0.3,0.1,1.3,0.2,99235.9,194,0,1.6,0.1,0.3,0.5,0.7,0,0,0.1,0,0.2,0.5,0.1,0.4,1,0.4,0.9,0.2,0.2,4,1.8,0.1,0.5,0.1,1.3,0.3,102999.9,209.2,0,1.8,0.2,0.5,0.6,0.5,0,0,0,0,0.1,0.5,0.3,0.4,1,0.5,1,0.2,0
12661,17574,CRS3035RES200mN2532200E3514800,5,2.6,0.5,1.4,0.1,1.4,0.1,93556.7,300.2,0,2.6,1.8,0,0.2,0.6,0,0,0.3,0.1,0.1,0.1,0.5,0.7,0.7,0.6,1.3,0.5,0.1,5,2.9,1,1.6,0.1,1.3,0.4,87865.8,304.8,0,2.9,2.1,0,0.3,0.5,0,0,0.4,0.1,0.2,0,0.3,0.9,0.8,0.7,1,0.6,0
12667,19483,CRS3035RES200mN2533400E3896600,8,3.2,0.1,0.6,0.1,3,0,229357.6,407.5,0,3.2,0.7,0.2,1.2,1.1,0,0,0.4,0.2,0.5,0.3,0.4,0.9,1.6,1.6,1.3,0.5,0.3,8,3.1,0.2,0.5,0.2,2.8,0,233625.5,400.1,0,3.1,0.7,0.1,1.2,1.1,0,0,0.3,0.2,0.5,0.5,0.8,1,1.5,1.5,1.4,0.3,0
12751,19402,CRS3035RES200mN2550200E3880400,4,2,0.3,0.9,0,1.5,0,76287.4,265.4,0,2,1.7,0,0,0.3,0,0,0,0,0.5,0.3,0.1,0.6,1.1,0.9,0.3,0.2,0,4,2.2,0,0.8,0,1.7,0,86477.2,287.5,0,2.2,1.8,0,0,0.4,0,0,0,0,0.2,0.3,0,0.5,1.3,1.2,0.3,0.2,0
12850,19857,CRS3035RES200mN2570000E3971400,13,8.5,2,5.2,0,7.2,0,313376.6,832,1.3,7.2,5.9,0.6,0,2,0,0,0.6,0,0,0,0.6,2,3.9,3.9,2,0,0,19,9.9,0.7,4.2,0.7,7.7,0,484750.2,947.2,0.7,9.2,7.1,0.7,0,2.1,0,0,2.1,0,1.4,0,0,5.7,2.8,4.9,2.1,0,0
13415,17423,CRS3035RES200mN2683000E3484600,5,1.6,0.2,0.2,0.4,1.5,0,103607.9,209.7,0,1.6,0.8,0.1,0.4,0.3,0,0,0.3,0.1,0.2,0.5,0.5,0.6,1.1,0.8,0.6,0.1,0.2,4,1.5,0.2,0.3,0.1,1.2,0.1,83485.5,177.1,0,1.5,0.8,0.1,0.3,0.3,0,0,0.2,0.1,0.3,0.3,0.5,0.4,0.9,0.4,0.8,0.1,0
13492,18361,CRS3035RES200mN2698400E3672200,2,1,0.2,0.4,0,0.9,0,43090,120.8,0,1,0.6,0.2,0.1,0.1,0,0,0,0,0,0.3,0,0,0.6,0.2,0.6,0.3,0,2,0.9,0.2,0.2,0,0.7,0,42691.6,98.2,0,0.9,0.7,0.1,0,0.1,0,0,0,0,0,0.3,0.1,0.2,0.4,0.3,0.5,0.2,0
13622,17272,CRS3035RES200mN2724400E3454400,3,1.2,0.1,0.3,0.1,1.1,0,63252.9,142.3,0,1.2,0.6,0,0.3,0.3,0,0,0.2,0.2,0.2,0.2,0.1,0.8,0.4,0.3,0.4,0.2,0,3,1.2,0.2,0.3,0.2,1.2,0.1,66849.6,145,0,1.2,0.7,0.1,0,0.4,0,0,0.1,0.1,0.4,0.2,0.2,0.8,0.4,0,0.3,0.5,0
13679,19918,CRS3035RES200mN2735800E3983600,2,0.8,0.2,0.2,0.1,0.7,0.1,36852.3,93.4,0,0.8,0.4,0,0.1,0.3,0,0,0.1,0,0.1,0.2,0.1,0.2,0.4,0.3,0.4,0.1,0.1,2,0.8,0.1,0.1,0.1,0.7,0.1,41821.6,107.7,0,0.8,0.4,0,0.1,0.3,0,0,0,0,0.1,0.2,0.3,0.2,0.4,0.2,0.5,0.1,0
13754,17488,CRS3035RES200mN2750800E3497600,16,5.5,0.8,1,1,4.7,0.2,287470,566.1,0.2,5.3,1,0.2,2,2.3,0,0.6,1.4,1,1.4,1.4,0.2,2.7,2.9,1.2,2.2,1,0.6,12,4.5,0,1.1,0.5,3.9,0.2,242077.7,459.7,0.1,4.4,0.6,0.2,1.8,1.9,0,0.6,0.8,0.5,1.1,0.8,1,2.1,2.1,0.8,2.1,0.7,0
13935,20550,CRS3035RES200mN2787000E4110000,2,1.1,0.3,0.6,0,0.7,0,43532.6,120.2,0.4,0.7,0.7,0.1,0.1,0.2,0,0,0,0,0,0.1,0.1,0.5,0.7,0.2,0.2,0.1,0.1,2,1.1,0.2,0.5,0,0.8,0,48069.2,119,0.5,0.6,0.6,0.1,0.2,0.2,0,0,0.1,0,0.1,0.1,0.1,0.2,0.6,0.3,0.3,0.2,0
13944,16993,CRS3035RES200mN2788800E3398600,63,25,1,8,2,22,1,1571961.9,3486,3,22,5,10,7,3,0,0,1,1,3,8,2,6,11,11,10,8,2,58,22,1,5,3,18,0,1511780.5,3133,3,19,3,10,6,3,0,0,2,0,3,7,2,6,9,12,10,7,0
14241,18308,CRS3035RES200mN2848200E3661600,2,0.9,0.1,0.2,0.1,0.9,0,48143.3,92.5,0,0.9,0.3,0.1,0.1,0.4,0,0,0,0.1,0.1,0.2,0,0.3,0.3,0.6,0.2,0.1,0.1,2,0.9,0.1,0.3,0.1,0.8,0,44330.5,97.2,0,0.9,0.3,0.1,0.2,0.3,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.4,0.3,0.1,0
14260,17368,CRS3035RES200mN2852000E3473600,4,1.4,0.1,0.1,0.2,1.1,0.1,86846.4,182.4,0,1.4,0.9,0.1,0.3,0.1,0,0,0.1,0.1,0.2,0.4,0.1,0.7,0.9,0.5,0.8,0.2,0,3,1.1,0.3,0.1,0.1,0.9,0.1,66571.9,141,0,1.1,0.6,0.1,0.3,0.1,0,0,0.1,0.1,0.2,0.3,0.1,0.3,0.6,0.4,0.6,0.1,0.2
14336,17206,CRS3035RES200mN2867200E3441200,4,1.6,0.1,0.4,0,1.5,0.3,93646,193.8,0,1.6,1.3,0,0.3,0,0,0,0.1,0.1,0.1,0.3,0.3,0.4,1.1,1.1,0.2,0.1,0.2,4,1.7,0.2,0.4,0,1.5,0.2,93457.4,187.4,0,1.7,1.3,0,0.4,0,0,0,0.3,0.1,0.3,0.2,0.3,0.7,0.8,0.9,0.3,0.1,0
14364,17395,CRS3035RES200mN2872800E3479000,8,3,0.3,0.8,0.3,2.7,0,173121,378,0,3,1.2,0.3,0.4,1.1,0,0,0.3,0.3,0.6,1.2,0.1,1.2,2,1.1,0.9,0.3,0,8,3,0.6,0.8,0.4,2.8,0.1,178086.1,378.6,0,3,1.3,0.3,0.4,1,0,0,0.3,0.1,0.6,1.1,0.4,1.3,1.3,1.4,0.9,0.6,0
14423,20341,CRS3035RES200mN2884600E4068200,75,25,0,1,3,23,3,2014916,3164,0,25,0,0,9,16,0,0,7,8,5,6,2,19,13,12,2,0,1,75,25,0,2,3,23,2,1961133.4,3164,0,25,0,0,9,16,0,0,2,6,11,7,2,14,19,9,5,0,0
14478,17521,CRS3035RES200mN2895600E3504200,5,1.8,0,0.3,0.3,1.5,0.3,100288.9,155.7,0,1.8,1.3,0.1,0.2,0.2,0,0,0.2,0.5,0.3,0.5,0.2,0.7,0.8,1,0.5,0.3,0,4,1.7,0.3,0.5,0.1,1.2,0.2,76108.1,153.8,0,1.7,1.1,0.2,0.3,0.1,0,0,0.3,0.2,0.4,0.2,0.2,0.6,0.5,0.7,0.7,0.2,0
14553,18383,CRS3035RES200mN2910600E3676600,34,14,1,3,1,8,1,856180.7,1622,0,14,3,0,6,5,0,0,3,0,4,2,1,7,5,9,3,0,0,36,14,1,2,1,8,1,928206.1,1622,0,14,3,0,6,5,0,0,4,1,1,3,2,7,6,7,5,0,0
14712,17784,CRS3035RES200mN2942400E3556800,34,12.6,0.5,0.9,0,10.7,0.9,798253.3,1261.3,0,12.6,0,0,5.6,7,0,0,1.4,0.9,2.3,2.3,1.9,5.1,6.1,4.7,7.9,0,1.4,99.5,30,2,2,1,25,4,2318948.1,3361,0,30,0,0,0,30,0,0,9,4,12,11.5,9,29,19,2,4,0,0
14882,19708,CRS3035RES200mN2976400E3941600,208,95,28,36,7,39,10,3479872.4,6852,54,41,14,71,7,3,0,51,15,5,13,14,14,35,37,35,29,10,1,225.5,96,28,34,11,39,12,4138511.8,6910,55,41,15,72,6,3,0,53,17,5,13,19.5,17,43,36,35,31,9,0
15050,18716,CRS3035RES200mN3010000E3743200,20,9.1,1.8,2.6,0.3,7.5,0.8,415587.8,953.2,0,9.1,6.5,0.8,0.8,1,0,0,0,0.3,0.8,1,2.1,1.8,3.6,3.6,5.5,0.8,0.5,20,9.4,1.5,2.3,0.3,7.6,1.3,437308.7,978.9,0,9.4,6.6,0.8,0.8,1,0.2,0,1,0,0.5,1,1,2.8,3.5,3.8,5.1,1.3,0
15302,19225,CRS3035RES200mN3060400E3845000,149.5,57,7,15,7,48,5,3278014.8,5153,4,53,13,23,11,10,0,0,7,4,18,9.5,3,28,30,13,23,13,1,146.5,58,5,15,4,47,5,3402359.4,5298,3,55,13,24,16,5,0,0,11,5,11,12.5,4,32,30,10,20,11,0
11236,19903,CRS3035RES200mN2247200E3980600,4,1.5,0.2,0.4,0.1,1.3,0.1,91916.1,191.6,0.2,1.3,0,0,1,0.5,0,0,0.1,0,0.3,0.3,0.2,0.4,0.9,0.9,0.7,0.1,0.1,4,1.6,0.1,0.4,0.1,1.5,0.1,97243.5,205.7,0.2,1.4,0,0,1.1,0.5,0,0,0,0.1,0.1,0.3,0.4,0.4,0.8,0.8,1,0.1,0
11387,17847,CRS3035RES200mN2277400E3569400,1,0.5,0,0.2,0,0.3,0,23722.5,55.7,0,0.5,0.3,0,0.1,0.1,0,0,0.1,0,0,0,0,0.2,0.2,0.1,0.4,0,0,1,0.4,0,0.1,0.1,0.3,0,23712.9,47.8,0,0.4,0.3,0,0,0.1,0,0,0,0.1,0,0.1,0,0.2,0.2,0.1,0.3,0,0
11624,18044,CRS3035RES200mN2324800E3608800,2,0.8,0.1,0.1,0.1,0.8,0.2,60725.1,132.9,0,0.8,0.3,0.1,0.3,0.1,0,0,0,0,0.1,0.1,0.2,0.2,0.5,0.4,0.1,0.3,0.1,6,2.5,0.6,0.6,0.3,2.5,0.6,185893.5,401.9,0,2.5,0.8,0.3,1,0.4,0,0,0,0.1,0.6,0.2,0.7,0.7,1.4,0.8,0.8,0.7,0
11634,18662,CRS3035RES200mN2326800E3732400,1,0.4,0.1,0.1,0,0.4,0,20988.7,46.4,0,0.4,0.2,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0.3,0.1,0.2,0.1,0,1,0.4,0,0.1,0,0.3,0,20303.5,38.1,0,0.4,0.2,0,0.1,0.1,0,0,0.1,0,0.1,0.1,0,0.1,0.2,0.2,0.2,0,0
11800,19678,CRS3035RES200mN2360000E3935600,33,18,2,12,1,4,1,601128.4,958,12,6,0,2,12,4,0,0,3,3,3,0,0,6,5,1,3,9,0,37,20,5,12,1,5,1,646417.3,1046,12,8,0,4,12,4,0,0,2,1,3,3,0,5,7,1,7,8,0
11910,19372,CRS3035RES200mN2382000E3874400,8,3.9,0.5,1.2,0.1,3,0.6,182884.5,380.9,0.7,3.2,1,0.8,0.9,1.1,0.1,0,0.1,0.1,0.3,0.6,0.4,0.7,1.7,1.1,1.5,1.3,0.2,8,3.7,0.3,1.1,0.2,2.9,0.6,196988.6,395.3,0.5,3.2,1,1.1,0.9,0.7,0,0,0.3,0,0.1,0.7,0.6,0.9,1.4,0.9,2,1.1,0
12005,19403,CRS3035RES200mN2401000E3880600,9,3.3,0.3,0.2,0.3,2.9,0.4,181524.1,336.8,0.1,3.2,0.5,0.1,0.7,1.9,0.1,0,0.5,0.2,0.6,1.1,0.3,1.8,1.7,1.2,1.3,0.1,0.2,9,3.4,0.2,0.3,0.2,2.7,0.6,188087.7,367.5,0.1,3.3,0.5,0.1,0.7,2,0.1,0,0.5,0.2,0.6,1.2,0.5,1.5,1.5,1.1,1.6,0.2,0.1
12048,19372,CRS3035RES200mN2409600E3874400,9,3.4,0.3,0.4,0.4,2.9,0.3,222086.7,406.8,0.5,2.9,0.7,0.4,0.9,1.4,0,0,0.3,0.1,0.7,1,0.4,0.7,2.4,1.1,1.4,0.9,0,9,3.4,0.1,0.3,0.6,2.8,0.3,232129.5,403.5,0.3,3.1,0.7,0.5,0.8,1.4,0,0,0.1,0.2,0.5,1.1,0.6,0.6,2.2,1.4,1.9,0.4,0
12058,18525,CRS3035RES200mN2411600E3705000,59,25,9,11,3,24,0,896549.5,1916,2,23,10,7,1,7,0,0,1,1,4,8,2,6,11,8,13,3,2,68,30,8,13,3,25,2,1115109.3,2330,4,26,12,8,0,10,0,0,3,0,3,9,7,5,13,13,12,3,0
12310,17403,CRS3035RES200mN2462000E3480600,4,1.4,0,0.1,0.1,1.4,0.3,114263.9,174.3,0,1.4,0.1,0,0.4,0.9,0,0,0.4,0,0.3,0.3,0.1,0.3,1.3,0.5,0.5,0.3,0,5,1.7,0,0.2,0.2,1.3,0.2,137254.6,198.9,0,1.7,0.1,0,0.4,1.2,0,0,0.1,0.3,0.1,0.4,0.7,0.5,1.6,0.7,0.5,0.1,0
12608,20276,CRS3035RES200mN2521600E4055200,14,6.5,1.4,1.7,0.2,4.8,1,278271.9,543.6,2.7,3.8,3.4,0.7,0.7,1.7,0,0,0.3,0,0.5,1.7,0.5,1.9,3.9,1.4,2.9,0.9,0,9,3.8,0.8,1.2,0.3,3,0.6,196089.3,314.6,1.2,2.6,2.5,0.3,0.5,0.5,0,0,0.3,0.1,0.3,1.6,0.2,0.9,2.7,0.6,1.8,0.5,0
12723,19122,CRS3035RES200mN2544600E3824400,5,2.2,0.5,0.8,0.1,1.6,0,103681.5,218.4,0.3,1.9,1.1,0,0.5,0.6,0,0,0.4,0.3,0.2,0,0.4,1.1,0.7,1,0.5,0.4,0,3,1.6,0.2,0.8,0,1.2,0,66744.8,158,0.1,1.5,1,0,0.3,0.3,0,0,0.1,0.1,0.3,0,0,0.5,0.8,0.7,0.3,0.2,0
12742,18170,CRS3035RES200mN2548400E3634000,2,0.8,0.1,0.2,0.1,0.7,0,40979.6,79.8,0.1,0.7,0.3,0.1,0.3,0.1,0,0,0.1,0,0.1,0.1,0.1,0.2,0.4,0.3,0.4,0.2,0.1,2,0.8,0.1,0.2,0.1,0.7,0.1,44705,79.1,0.1,0.7,0.3,0.2,0.2,0.1,0,0,0,0.1,0.1,0.2,0.1,0.2,0.4,0.3,0.4,0.2,0
13117,17305,CRS3035RES200mN2623400E3461000,51.5,35,5,23,0,15,5,1220360.8,2084,20,15,9,2,0,23,1,0,2,0.5,1,5,3,9,8,2,13,8,0,148.5,106,22,76,1,29,6,3652568.4,5609.6,90,16,8,3,0,94,1,20,1,1,0.5,9,18,38,29,14,29,9,0
13635,18009,CRS3035RES200mN2727000E3601800,2,0.7,0,0.1,0,0.5,0,40027.6,74,0,0.7,0.5,0,0,0.2,0,0,0,0,0,0.4,0,0.2,0.6,0.2,0.3,0.2,0.1,2,0.8,0,0.2,0,0.6,0,43687.9,81.7,0,0.8,0.5,0,0.1,0.2,0,0,0.1,0,0.1,0.2,0.2,0.1,0.6,0.3,0.3,0.1,0
13675,17873,CRS3035RES200mN2735000E3574600,8,2.9,0.2,0.6,0.3,2.5,0.1,198070.1,337.9,0,2.9,1.9,0.1,0.3,0.6,0,0,0.1,0.3,0.5,1,0.2,1.8,1.5,1.2,0.5,0.4,0.5,7,2.4,0.2,0.4,0.3,1.9,0.1,161822.3,276.8,0,2.4,1.4,0.1,0.3,0.6,0,0,0.3,0.2,0.7,0.9,0.2,2.1,1,0.9,0.4,0.3,0
13727,18098,CRS3035RES200mN2745400E3619600,151.5,65,3,18,5,58,5,3018966.9,5436,0,65,0,63,0,2,0,0,4,4,4.5,11,14,15,35,6,41,16,1,146.5,66,5,20,4,60,5,3096641.9,5472,0,66,0,64,1,1,0,0,6,0,5,11.5,8,12,33,12,35,24,0
13781,20425,CRS3035RES200mN2756200E4085000,5,2,0.1,0.4,0.2,1.8,0.2,103804.1,217.2,0.2,1.8,0.7,0.3,0.4,0.6,0,0,0.1,0.1,0.1,0.5,0.4,0.5,1.1,1.1,0.9,0.2,0,4,1.9,0.2,0.7,0.1,1.5,0.2,83961.5,200.4,0.2,1.7,0.7,0.3,0.4,0.5,0,0,0,0.1,0.1,0.2,0.4,0.4,0.8,1.1,0.8,0.1,0
13921,18901,CRS3035RES200mN2784200E3780200,1,0.4,0,0.1,0,0.3,0,23283.4,46.7,0,0.4,0.3,0,0,0.1,0,0,0.1,0,0.1,0.1,0,0.1,0.3,0.1,0.2,0,0,1,0.4,0,0.1,0,0.3,0,25524.1,43.6,0,0.4,0.3,0,0.1,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0.2,0.2,0,0
14021,17239,CRS3035RES200mN2804200E3447800,8,3.5,0.7,1.4,0.5,3.1,0.2,148643.2,342.8,0,3.5,3,0,0.5,0,0,0,0.5,0,0.7,1.4,0.5,0.7,1.6,1.7,0.9,0,0,10,4.1,0.5,1.3,0.5,3.6,0.3,192869.7,388.7,0,4.1,3.6,0,0.5,0,0,0,0.5,0.5,0.5,1.5,0.5,1,2.1,1.3,1.8,0,0.3
14211,16538,CRS3035RES200mN2842200E3307600,3,1.1,0.1,0.2,0.1,1,0.1,72767.4,126.7,0,1.1,0.3,0.1,0.6,0.1,0,0,0.2,0.1,0.2,0.2,0.2,0.5,0.7,0.4,0.2,0.2,0.1,3,1.2,0,0.2,0.1,1,0.1,76792.4,133.5,0,1.2,0.3,0.1,0.6,0.2,0,0,0.1,0.1,0.2,0.1,0.2,0.7,0.7,0.4,0.3,0.2,0
14295,19612,CRS3035RES200mN2859000E3922400,5,2.3,0.2,0.6,0.2,2.1,0.3,124548.4,235.5,0.2,2.1,0.1,1.1,0.6,0.5,0,0,0,0,0,0.5,0.5,0.2,1.1,0.9,0.9,0.6,0.3,5,2.3,0,0.5,0.2,2.3,0.3,133672.1,239.2,0.2,2.1,0.2,1.1,0.7,0.3,0,0,0,0,0,0.4,0.8,0.5,0.8,1.1,0.7,0.7,0
14405,18822,CRS3035RES200mN2881000E3764400,4,1.6,0.3,0.2,0.1,0.7,0.2,88823,135.3,0.4,1.2,0.6,0.7,0.2,0.1,0,0,0,0.2,0.5,0.2,0.3,0.7,1.1,0.7,0.2,0.1,0,4,1.5,0.2,0.4,0,0.7,0.1,105832.4,139.4,0.5,1,0.6,0.8,0.1,0,0,0,0.2,0.2,0.4,0.1,0.2,1.1,0.8,0.6,0.3,0.1,0
14432,18749,CRS3035RES200mN2886400E3749800,362.5,154,13,54,9,89,10,13518806.5,12222,122,32,80,30,33,11,0,48,11,6,27.5,35,16,58,95,47,36,9,22,363,151,8,53,9,88,13,13595959.2,11861,121,30,77,32,31,11,0,46,19,6,21.5,31,41.5,66,86,48,33,11,0
14486,17349,CRS3035RES200mN2897200E3469800,11,4.4,0.6,1,0.3,4,0.2,217509.5,466.1,0.1,4.3,1.8,0.5,1.2,0.9,0,0,0.3,0.2,0.9,1.5,0.2,1.6,1.5,1.5,2.4,0.9,0,12,4.8,0.4,1.4,0.5,4.2,0.3,231963.2,503.6,0.1,4.7,1.9,0.6,1,1.3,0,0,0.4,0.2,1.3,1.6,0.5,1.6,1.9,1.1,2.2,1.2,0
14638,20174,CRS3035RES200mN2927600E4034800,2,0.7,0.1,0.1,0,0.7,0,56420.7,71.4,0,0.7,0,0,0.7,0,0,0,0.1,0,0.1,0.1,0.2,0.2,0.4,0.4,0.5,0,0,2,0.8,0.1,0,0,0.7,0.1,58383.8,79.8,0,0.8,0,0,0.7,0.1,0,0,0,0.1,0.1,0.1,0.1,0.2,0.4,0.4,0.5,0.1,0
14666,19058,CRS3035RES200mN2933200E3811600,4,1.1,0.1,0.1,0.2,1.1,0,89356.3,119.5,0,1.1,0.4,0.1,0.4,0.2,0,0,0.1,0.1,0.4,0.6,0.3,0.7,1.2,0.2,0.3,0,0.1,4,1.2,0,0.2,0.1,1.2,0,95159.6,129.4,0,1.2,0.5,0.2,0.3,0.2,0,0,0,0,0.4,0.6,0.7,0.6,1,0.4,0.3,0,0
